Date,Customer ID,Truck ID,Invoice Number,Freight ID,City,Net Revenue,Weight (Kg),Weight (Cubic),Goods Value
2019/05/10,4451,34,994287,10/05/2019:MHN-5439,Page,"9,08","10,2","10,2","181,63"
2019/05/10,11665,34,994289,10/05/2019:MHN-5439,Page,"11,89","15,9","15,9","237,72"
2019/05/10,11464,34,994291,10/05/2019:MHN-5439,Page,"17,65","20,94",36,"353,09"
2019/05/10,11464,34,994290,10/05/2019:MHN-5439,Page,"0,39","0,53","0,53","7,75"
2019/05/10,38221,34,994292,10/05/2019:MHN-5439,Page,"6,27","30,87","30,87","125,46"
2019/05/10,43591,34,994288,10/05/2019:MHN-5439,Page,"8,69","7,67","7,67","173,84"
2019/05/10,4194,34,994284,10/05/2019:MHN-5439,Page,"4,05","15,9","15,9","80,97"
2019/05/10,4127,34,994351,10/05/2019:MHN-5439,Page,"33,83","130,06","130,06","563,86"
2019/05/10,30824,34,994350,10/05/2019:MHN-5439,Page,"35,43","106,6","106,6","590,52"
2019/05/10,10255,34,994347,10/05/2019:MHN-5439,Page,"44,99","166,32","166,32","749,78"
2019/05/10,9291,34,994348,10/05/2019:MHN-5439,Page,"44,6","188,45","188,45","743,4"
2019/05/10,38485,34,994353,10/05/2019:MHN-5439,Page,"44,19","171,09","171,09","736,55"
2019/05/10,38485,34,994354,10/05/2019:MHN-5439,Page,"56,87","138,77","138,77","947,8"
2019/05/10,32865,34,994349,10/05/2019:MHN-5439,Page,"20,9","62,93","62,93","348,36"
2019/05/10,13199,34,994343,10/05/2019:MHN-5439,Page,"30,24","89,1","89,1",504
2019/05/10,32485,34,994344,10/05/2019:MHN-5439,Page,"45,39","143,47","143,47","756,44"
2019/05/10,32485,34,994352,10/05/2019:MHN-5439,Page,"44,83","193,68","193,68","747,12"
2019/05/10,9291,34,994355,10/05/2019:MHN-5439,Page,"33,17","94,87","94,87","552,88"
2019/05/10,4028,34,994309,10/05/2019:MHN-5439,River View,"48,33","51,95",63,"966,32"
2019/05/10,38080,34,994304,10/05/2019:MHN-5439,Balmat,"10,08","11,2","11,2","201,8"
2019/05/10,16162,34,994305,10/05/2019:MHN-5439,Balmat,"0,31","0,43","0,43","6,11"
2019/05/10,23205,34,994296,10/05/2019:MHN-5439,Balmat,"0,36","0,48","0,48","7,19"
2019/05/10,32652,34,994310,10/05/2019:MHN-5439,Thorn,"44,3","88,36",156,"886,09"
2019/05/10,16162,34,994306,10/05/2019:MHN-5439,Balmat,"11,58","40,99","40,99","231,59"
2019/05/10,23205,34,994297,10/05/2019:MHN-5439,Balmat,"79,02","64,11",90,"1580,59"
2019/05/10,14966,34,994302,10/05/2019:MHN-5439,Balmat,"12,49","16,06",36,"249,7"
2019/05/10,22176,34,994298,10/05/2019:MHN-5439,Balmat,"13,87","4,09","4,09","277,44"
2019/05/10,19298,34,994295,10/05/2019:MHN-5439,Balmat,"70,88","73,94",120,"1417,52"
2019/05/10,38525,34,994308,10/05/2019:MHN-5439,Balmat,"76,37","70,33",117,"1527,46"
2019/05/10,1400,34,994301,10/05/2019:MHN-5439,Balmat,"46,61","57,66",108,"932,19"
2019/05/10,3391,34,994311,10/05/2019:MHN-5439,Mount Desales,"15,06","38,24",69,"301,24"
2019/05/10,1450,34,994294,10/05/2019:MHN-5439,Balmat,"180,94","178,24",393,"3618,84"
2019/05/10,22352,43,994428,10/05/2019:QJP-8770,Denny Corner,10,"3,78","3,78","199,92"
2019/05/10,22350,43,994431,10/05/2019:QJP-8770,Briarcrest,"28,59","6,63","6,63","571,72"
2019/05/10,29161,43,994436,10/05/2019:QJP-8770,Shavertown,"16,4","16,88","16,88","327,98"
2019/05/10,33208,43,994440,10/05/2019:QJP-8770,Shavertown,"4,48","3,18","3,18","89,66"
2019/05/10,4503,43,994429,10/05/2019:QJP-8770,Teakean,"6,45","0,3","0,3","129,02"
2019/05/10,4503,43,994430,10/05/2019:QJP-8770,Teakean,"99,57","95,25",147,"1991,33"
2019/05/10,5512,43,994421,10/05/2019:QJP-8770,Orkney Springs,"16,94","12,53","12,53","338,72"
2019/05/10,1150,43,994432,10/05/2019:QJP-8770,Orkney Springs,"4,73","4,14","4,14","94,53"
2019/05/10,5614,43,994425,10/05/2019:QJP-8770,Orkney Springs,"12,08","3,72","3,72","241,83"
2019/05/10,2700,43,994422,10/05/2019:QJP-8770,Orkney Springs,"10,98","3,75","3,75","219,62"
2019/05/10,24477,43,994433,10/05/2019:QJP-8770,Orkney Springs,"22,64","9,03","9,03","452,9"
2019/05/10,43240,43,994419,10/05/2019:QJP-8770,Orkney Springs,"39,22","30,57","30,57","784,42"
2019/05/10,7459,43,994418,10/05/2019:QJP-8770,Orkney Springs,"31,02","26,4",36,"620,5"
2019/05/10,24485,43,994446,10/05/2019:QJP-8770,Orkney Springs,"28,42","28,67",126,"568,4"
2019/05/10,24485,43,994445,10/05/2019:QJP-8770,Orkney Springs,"517,51","300,67","300,67","10350,18"
2019/05/10,35802,43,994437,10/05/2019:QJP-8770,Holcomb Village,"4,67","7,95","7,95","93,48"
2019/05/10,7493,43,994438,10/05/2019:QJP-8770,Holcomb Village,"8,8","3,48","3,48","176,05"
2019/05/10,22347,43,994443,10/05/2019:QJP-8770,Holcomb Village,"107,35","30,2","30,2","2147,04"
2019/05/10,18580,43,994442,10/05/2019:QJP-8770,Holcomb Village,"15,61","11,9","11,9","312,22"
2019/05/10,11946,43,994441,10/05/2019:QJP-8770,Holcomb Village,"4,14","6,38","6,38","82,72"
2019/05/10,2318,43,994434,10/05/2019:QJP-8770,Holcomb Village,"46,22","37,34",57,"924,47"
2019/05/10,22472,43,994444,10/05/2019:QJP-8770,Holcomb Village,"45,81","17,32","17,32","916,3"
2019/05/10,22858,43,994439,10/05/2019:QJP-8770,Holcomb Village,"4,02","0,39","0,39","80,55"
2019/05/10,6114,24,994275,10/05/2019:MMA-5916,Loyce,"32,39","9,44","9,44","647,81"
2019/05/10,36451,24,994358,10/05/2019:MMA-5916,Loyce,"24,18","94,18","94,18",403
2019/05/10,17732,24,994259,10/05/2019:MMA-5916,Ragley,"44,33","32,65",42,"886,46"
2019/05/10,5037,24,994260,10/05/2019:MMA-5916,Ragley,"22,12","6,74","6,74","442,35"
2019/05/10,21823,24,994271,10/05/2019:MMA-5916,Banner Crest,"10,42","31,76",33,"208,33"
2019/05/10,36784,24,994273,10/05/2019:MMA-5916,Banner Crest,"11,92","3,46","3,46","238,4"
2019/05/10,37362,24,994263,10/05/2019:MMA-5916,Banner Crest,"0,16","0,07","0,07","3,28"
2019/05/10,9725,24,994272,10/05/2019:MMA-5916,Banner Crest,"10,07","22,87",42,"201,33"
2019/05/10,8912,24,994267,10/05/2019:MMA-5916,Banner Crest,"37,78","41,19","41,19","755,52"
2019/05/10,23041,24,994264,10/05/2019:MMA-5916,Banner Crest,"28,33","50,97",54,"566,43"
2019/05/10,37566,24,994279,10/05/2019:MMA-5916,Banner Crest,"0,16","0,07","0,07","3,28"
2019/05/10,27706,24,994269,10/05/2019:MMA-5916,Banner Crest,"9,87","23,79","23,79","197,35"
2019/05/10,20482,24,994276,10/05/2019:MMA-5916,Banner Crest,"3,34","8,12","8,12","66,77"
2019/05/10,18899,24,994345,10/05/2019:MMA-5916,Banner Crest,"94,06","316,63","316,63","1567,62"
2019/05/10,34186,24,994359,10/05/2019:MMA-5916,Banner Crest,"27,6","104,5","104,5",460
2019/05/10,29480,23,994591,10/05/2019:MMA-4836,Shavertown,"78,73","66,57",171,"1574,62"
2019/05/10,29480,23,994590,10/05/2019:MMA-4836,Shavertown,"15,27","24,94",69,"305,32"
2019/05/10,16351,23,994582,10/05/2019:MMA-4836,Enders,"40,1","35,93",45,"801,97"
2019/05/10,31022,23,994564,10/05/2019:MMA-4836,Enders,"27,28","19,82",33,"545,61"
2019/05/10,16351,23,994581,10/05/2019:MMA-4836,Enders,"5,53","0,1","0,1","110,62"
2019/05/10,37258,23,994588,10/05/2019:MMA-4836,Enders,"6,65","8,38","8,38","132,92"
2019/05/10,41241,23,994587,10/05/2019:MMA-4836,Enders,"16,05","14,09","14,09","321,1"
2019/05/10,32802,23,994570,10/05/2019:MMA-4836,Enders,"30,72","34,56",54,"614,49"
2019/05/10,40880,23,994572,10/05/2019:MMA-4836,Enders,"12,86","20,18",33,"257,29"
2019/05/10,4307,23,994566,10/05/2019:MMA-4836,Enders,"26,69","23,96",36,"533,8"
2019/05/10,22529,23,994583,10/05/2019:MMA-4836,Enders,"5,99","10,34","10,34","119,79"
2019/05/10,32802,23,994571,10/05/2019:MMA-4836,Enders,"0,67","0,77","0,77","13,55"
2019/05/10,12620,23,994577,10/05/2019:MMA-4836,Enders,"0,95","0,49","0,49","19,03"
2019/05/10,43210,23,994562,10/05/2019:MMA-4836,Enders,"9,89","20,75","20,75","197,83"
2019/05/10,41241,23,994586,10/05/2019:MMA-4836,Enders,"0,95","0,49","0,49","19,03"
2019/05/10,3180,23,994561,10/05/2019:MMA-4836,Enders,"6,07","5,07","5,07","121,32"
2019/05/10,13689,23,994576,10/05/2019:MMA-4836,Enders,"77,73","44,52","44,52","1554,69"
2019/05/10,137,23,994585,10/05/2019:MMA-4836,Enders,"13,78","38,66",72,"275,58"
2019/05/10,12620,23,994578,10/05/2019:MMA-4836,Enders,"18,53","18,27","18,27","370,57"
2019/05/10,25588,23,994402,10/05/2019:MMA-4836,Enders,"26,72","43,65",123,"534,31"
2019/05/10,18084,23,994652,10/05/2019:MMA-4836,Enders,"9,18","29,73","29,73",153
2019/05/10,3366,23,994416,10/05/2019:MMA-4836,Enders,"46,94","87,03","87,03","2597,46"
2019/05/10,875,44,994203,10/05/2019:QJP-8860,Lee Mont,"9,75","24,36","24,36","194,94"
2019/05/10,41887,44,994219,10/05/2019:QJP-8860,Lee Mont,"4,14","7,12","7,12","82,72"
2019/05/10,36095,44,994196,10/05/2019:QJP-8860,Manning Crossroads,"422,86","261,9","261,9",8457
2019/05/10,1369,44,994189,10/05/2019:QJP-8860,Manning Crossroads,"7,77","3,58","3,58","155,32"
2019/05/10,9893,44,994197,10/05/2019:QJP-8860,Manning Crossroads,"16,13","3,7","3,7","322,55"
2019/05/10,11630,44,994192,10/05/2019:QJP-8860,Manning Crossroads,"18,35","16,34","16,34","366,95"
2019/05/10,20891,44,994200,10/05/2019:QJP-8860,Manning Crossroads,"32,55","99,42",177,"650,96"
2019/05/10,16741,44,994191,10/05/2019:QJP-8860,Manning Crossroads,"4,66","2,63","2,63","93,28"
2019/05/10,36095,44,994195,10/05/2019:QJP-8860,Manning Crossroads,"27,73","17,46","17,46","554,68"
2019/05/10,43871,44,994193,10/05/2019:QJP-8860,Manning Crossroads,"5,42","6,31","6,31","108,32"
2019/05/10,37824,44,994400,10/05/2019:QJP-8860,Manning Crossroads,"22,78","18,67",96,"455,67"
2019/05/10,1369,44,994190,10/05/2019:QJP-8860,Manning Crossroads,"0,16","0,07","0,07","3,28"
2019/05/10,22528,44,994198,10/05/2019:QJP-8860,Manning Crossroads,"4,45","3,45","3,45","89,06"
2019/05/10,21410,44,994182,10/05/2019:QJP-8860,Crestwood,"80,61","72,19",111,"1612,28"
2019/05/10,19311,44,994184,10/05/2019:QJP-8860,Crestwood,"31,58","95,6",171,"631,6"
2019/05/10,35297,44,994180,10/05/2019:QJP-8860,Crestwood,"4,43","9,92","9,92","88,64"
2019/05/10,987,44,994181,10/05/2019:QJP-8860,Crestwood,"27,6","42,21","42,21","551,99"
2019/05/10,15744,44,994208,10/05/2019:QJP-8860,Crestwood,"25,89","73,92","73,92","431,53"
2019/05/10,29831,44,994187,10/05/2019:QJP-8860,Woodford,"2,75","0,94","0,94","55,02"
2019/05/10,33598,44,994207,10/05/2019:QJP-8860,Winkelmans,"14,69","34,09","34,09","244,8"
2019/05/10,23984,33,994362,10/05/2019:MKU-5802,Bloom,"93,98","192,96","192,96","10833,92"
2019/05/10,26778,33,994143,10/05/2019:MKU-5802,San Leon,"17,31","27,43",30,"346,28"
2019/05/10,36404,33,994157,10/05/2019:MKU-5802,San Leon,"5,66","1,5","1,5","113,22"
2019/05/10,13546,33,994155,10/05/2019:MKU-5802,San Leon,"4,3","2,08","2,08","85,97"
2019/05/10,158,33,994147,10/05/2019:MKU-5802,San Leon,"33,67","26,59",48,"673,53"
2019/05/10,36404,33,994159,10/05/2019:MKU-5802,San Leon,"18,51","14,66",51,"370,08"
2019/05/10,29457,33,994154,10/05/2019:MKU-5802,San Leon,"11,78","3,43","3,43","235,6"
2019/05/10,20894,33,994149,10/05/2019:MKU-5802,San Leon,"25,66","32,18",48,"513,11"
2019/05/10,4370,33,994151,10/05/2019:MKU-5802,San Leon,"187,55","243,85",375,"3750,94"
2019/05/10,35681,33,994152,10/05/2019:MKU-5802,San Leon,"6,12","3,41","3,41","122,31"
2019/05/10,35681,33,994153,10/05/2019:MKU-5802,San Leon,"0,29","0,05","0,05","5,74"
2019/05/10,36817,33,994142,10/05/2019:MKU-5802,Beverly Cove,"30,96","26,4","26,4","619,2"
2019/05/10,4369,33,994141,10/05/2019:MKU-5802,Beverly Cove,"157,14","194,36",354,"3142,79"
2019/05/10,43030,33,994404,10/05/2019:MKU-5802,Kaawaloa,"20,98","44,13","44,13","419,35"
2019/05/10,4141,33,994401,10/05/2019:MKU-5802,Kaawaloa,"17,75","37,97","37,97","354,93"
2019/05/10,8063,33,994398,10/05/2019:MKU-5802,Kaawaloa,"22,7","18,05",75,"454,07"
2019/05/10,4497,22,994164,10/05/2019:MMA-5926,Brighton Corner,"52,77","58,25",108,"1055,34"
2019/05/10,43362,22,994163,10/05/2019:MMA-5926,Brighton Corner,"0,16","0,07","0,07","3,28"
2019/05/10,35305,22,994165,10/05/2019:MMA-5926,Brighton Corner,"24,06","56,23",102,"481,2"
2019/05/10,23984,22,994361,10/05/2019:MMA-5926,Bloom,"93,98","198,36","198,36","10749,1"
2019/05/10,18373,22,994179,10/05/2019:MMA-5926,Suwanee,"19,61","20,04",33,"392,44"
2019/05/10,16255,22,994177,10/05/2019:MMA-5926,Suwanee,"0,24","0,07","0,07","4,86"
2019/05/10,5973,22,994172,10/05/2019:MMA-5926,Suwanee,"25,8","18,64","18,64","516,03"
2019/05/10,5973,22,994171,10/05/2019:MMA-5926,Suwanee,"0,39","0,25","0,25","7,81"
2019/05/10,39024,22,994167,10/05/2019:MMA-5926,Suwanee,"17,65","7,1","7,1","352,92"
2019/05/10,3072,22,994399,10/05/2019:MMA-5926,Suwanee,"34,17","75,94","75,94","683,42"
2019/05/10,21085,22,994006,10/05/2019:MMA-5926,Suwanee,"143,37","140,91",546,"2867,46"
2019/05/10,39224,22,994174,10/05/2019:MMA-5926,Suwanee,"11,02","7,76",54,"220,6"
2019/05/10,19990,22,994166,10/05/2019:MMA-5926,Suwanee,"9,45","13,82","13,82","188,92"
2019/05/10,37852,22,994173,10/05/2019:MMA-5926,Suwanee,"4,28","1,01","1,01","85,57"
2019/05/10,4558,22,994161,10/05/2019:MMA-5926,Suwanee,"66,82","55,04",60,"1336,36"
2019/05/10,21085,22,994005,10/05/2019:MMA-5926,Suwanee,"5,81","0,1","0,1","116,15"
2019/05/10,13152,42,994342,10/05/2019:QJP-8750,Gray Point,"30,99","13,8","13,8","619,85"
2019/05/10,8583,42,994341,10/05/2019:QJP-8750,Gray Point,"27,02","28,22",42,"540,51"
2019/05/10,23990,42,994386,10/05/2019:QJP-8750,Gray Point,"9,2","10,38","10,38","158,34"
2019/05/10,23990,42,994393,10/05/2019:QJP-8750,Gray Point,"0,9","0,56","0,56","15,6"
2019/05/10,23990,42,994394,10/05/2019:QJP-8750,Gray Point,"6,06","5,36","5,36","104,4"
2019/05/10,13152,42,994391,10/05/2019:QJP-8750,Gray Point,"5,95","13,22","13,22","102,57"
2019/05/10,13152,42,994390,10/05/2019:QJP-8750,Gray Point,"12,98","13,32","13,32","223,59"
2019/05/10,8334,42,994387,10/05/2019:QJP-8750,Gray Point,"28,61","29,17","29,17","492,81"
2019/05/10,13152,42,994392,10/05/2019:QJP-8750,Gray Point,"1,56","1,48","1,48","26,8"
2019/05/10,8334,42,994389,10/05/2019:QJP-8750,Gray Point,"13,54","24,83","24,83","233,07"
2019/05/10,8334,42,994388,10/05/2019:QJP-8750,Gray Point,"1,16","1,11","1,11","20,1"
2019/05/10,37363,42,994329,10/05/2019:QJP-8750,Jerusalem Corners,"12,33","19,33",30,"246,46"
2019/05/10,5519,42,994332,10/05/2019:QJP-8750,Maryland West Mobile Home Park,"39,02","17,76",33,"780,38"
2019/05/10,9050,42,994453,10/05/2019:QJP-8750,Newburg,"18,33","13,51","13,51","366,3"
2019/05/10,38380,42,994339,10/05/2019:QJP-8750,West Corners,"4,16","0,78","0,78","83,17"
2019/05/10,9349,42,994336,10/05/2019:QJP-8750,West Corners,"9,53","7,24","7,24","190,6"
2019/05/10,19707,42,994448,10/05/2019:QJP-8750,Newburg,"5,53","0,1","0,1","110,62"
2019/05/10,7111,42,994452,10/05/2019:QJP-8750,Newburg,"6,17","7,32","7,32","123,45"
2019/05/10,1967,42,994447,10/05/2019:QJP-8750,Fairplains,"8,16","22,71",42,"163,16"
2019/05/10,19707,42,994449,10/05/2019:QJP-8750,Newburg,"51,45","60,75",72,"1029,04"
2019/05/10,1579,42,994338,10/05/2019:QJP-8750,West Corners,"9,88","6,51","6,51","197,59"
2019/05/10,22797,42,994455,10/05/2019:QJP-8750,Newburg,"102,33","80,08",132,"2046,61"
2019/05/10,21068,42,994327,10/05/2019:QJP-8750,Jerusalem Corners,"13,69","10,59","10,59","273,71"
2019/05/10,38175,42,994450,10/05/2019:QJP-8750,Newburg,"12,27","7,24","7,24","245,26"
2019/05/10,23979,42,994324,10/05/2019:QJP-8750,Maryland West Mobile Home Park,"20,67","76,69","76,69","413,46"
2019/05/10,20402,42,994409,10/05/2019:QJP-8750,Olde Federal Pointe,"49,24","38,93","38,93","847,98"
2019/05/10,17181,42,994385,10/05/2019:QJP-8750,Newburg,"15,97","13,97","13,97","275,07"
2019/05/10,23979,42,994405,10/05/2019:QJP-8750,Maryland West Mobile Home Park,"22,18","25,05","25,05","381,93"
2019/05/10,23979,42,994407,10/05/2019:QJP-8750,Maryland West Mobile Home Park,"1,56","1,48","1,48","26,8"
2019/05/10,5519,42,994406,10/05/2019:QJP-8750,Maryland West Mobile Home Park,"29,63","27,07","27,07","510,27"
2019/05/10,5519,42,994408,10/05/2019:QJP-8750,Maryland West Mobile Home Park,"1,74","1,42","1,42","30,06"
2019/05/10,17181,42,994384,10/05/2019:QJP-8750,Newburg,"0,39","0,37","0,37","6,7"
2019/05/10,6405,42,994334,10/05/2019:QJP-8750,Mcmechen,"42,71","30,72",54,"854,23"
2019/05/10,621,42,994316,10/05/2019:QJP-8750,Mcmechen,"67,31","54,34",147,"1346,1"
2019/05/10,17333,42,994320,10/05/2019:QJP-8750,Mcmechen,"26,45","31,62",63,"529,1"
2019/05/10,305,42,994317,10/05/2019:QJP-8750,Mcmechen,"31,17","42,59",72,"623,47"
2019/05/10,2018,42,994333,10/05/2019:QJP-8750,Mcmechen,"2,39","2,2","2,2","47,8"
2019/05/10,4522,42,994314,10/05/2019:QJP-8750,Mcmechen,"72,88","77,07",120,"1457,62"
2019/05/10,24657,42,994312,10/05/2019:QJP-8750,Mcmechen,"9,92","3,94","3,94","198,47"
2019/05/10,4522,42,994313,10/05/2019:QJP-8750,Mcmechen,"0,61","0,55","0,55","12,48"
2019/05/10,38669,42,994321,10/05/2019:QJP-8750,Mcmechen,"28,11","7,02","7,02","562,27"
2019/05/10,7856,42,994410,10/05/2019:QJP-8750,Mcmechen,"34,21","9,73","9,73","589,14"
2019/05/10,973,42,994412,10/05/2019:QJP-8750,Mcmechen,"36,97","25,53","25,53","636,49"
2019/05/10,973,42,994411,10/05/2019:QJP-8750,Mcmechen,"0,71","0,55","0,55","12,34"
2019/05/10,24042,42,994414,10/05/2019:QJP-8750,Mcmechen,"10,58","34,72","34,72","182,07"
2019/05/10,24042,42,994413,10/05/2019:QJP-8750,Mcmechen,"0,39","0,37","0,37","6,7"
2019/05/10,19899,45,994519,10/05/2019:QJP-8960,Osborn,"33,16","14,32","14,32","663,19"
2019/05/10,3589,45,994525,10/05/2019:QJP-8960,Dummerston Center,"308,89","246,85",435,"6177,79"
2019/05/10,5126,45,994518,10/05/2019:QJP-8960,Dummerston Center,"9,51","5,71","5,71","190,15"
2019/05/10,27295,45,994524,10/05/2019:QJP-8960,Sandy Lane,"40,51","24,78",33,"810,02"
2019/05/10,31504,45,994521,10/05/2019:QJP-8960,Sandy Lane,"1,27","0,33","0,33","25,26"
2019/05/10,21565,45,994508,10/05/2019:QJP-8960,Sandy Lane,"28,31","27,69",45,"566,22"
2019/05/10,37077,45,994498,10/05/2019:QJP-8960,Sandy Lane,"4,01","7,59","7,59","80,24"
2019/05/10,27295,45,994523,10/05/2019:QJP-8960,Sandy Lane,"0,92","0,31","0,31","18,34"
2019/05/10,5732,45,994501,10/05/2019:QJP-8960,Sandy Lane,"9,75","13,6","13,6","195,06"
2019/05/10,39961,45,994497,10/05/2019:QJP-8960,Sandy Lane,"39,69","54,19",63,"793,89"
2019/05/10,36709,45,994500,10/05/2019:QJP-8960,Sandy Lane,"37,51",71,93,"750,19"
2019/05/10,42142,45,994514,10/05/2019:QJP-8960,Sandy Lane,"3,67",2,2,"73,5"
2019/05/10,42142,45,994516,10/05/2019:QJP-8960,Sandy Lane,"20,31","13,84",84,"406,14"
2019/05/10,39931,45,994506,10/05/2019:QJP-8960,Sandy Lane,"22,92","23,12","23,12","458,47"
2019/05/10,7804,45,994511,10/05/2019:QJP-8960,Sandy Lane,"0,23","0,19","0,19","4,66"
2019/05/10,5690,45,994495,10/05/2019:QJP-8960,Sandy Lane,"11,08","7,69","7,69","221,8"
2019/05/10,34843,45,994502,10/05/2019:QJP-8960,Sandy Lane,"4,27","1,98","1,98","85,36"
2019/05/10,29413,45,994367,10/05/2019:QJP-8960,Sandy Lane,"157,51","153,58","153,58","8715,28"
2019/05/10,22983,45,994415,10/05/2019:QJP-8960,Sandy Lane,"54,24","66,65","66,65","3001,24"
2019/05/10,22011,45,994417,10/05/2019:QJP-8960,Osborn,"63,86","25,44","25,44","1699,76"
2019/05/10,23984,43,994365,10/05/2019:QJP-8770,Bloom,"63,86","185,8","185,8","11021,36"
2019/05/10,23984,43,994366,10/05/2019:QJP-8770,Bloom,"63,86","111,02","111,02","7826,99"
2019/05/10,23984,23,994371,10/05/2019:MMA-4836,Bloom,"63,86","76,85","76,85","2671,91"
2019/05/10,23984,23,994368,10/05/2019:MMA-4836,Bloom,"63,86","92,08","92,08","4926,36"
2019/05/10,23984,23,994373,10/05/2019:MMA-4836,Bloom,"63,86","124,75","124,75","5995,64"
2019/05/10,23984,23,994372,10/05/2019:MMA-4836,Bloom,"63,86","94,37","94,37","4616,38"
2019/05/10,23984,17,994363,10/05/2019:MJI-0517,Bloom,"63,86","111,85","111,85","4891,39"
2019/05/10,6150,19,994756,10/05/2019:MDB-1602,Wheatland,"63,86","93,86",189,"1276,97"
2019/05/10,21812,19,994640,10/05/2019:MDB-1602,Wheatland,"81,08","77,12",336,"1621,88"
2019/05/10,25957,19,994758,10/05/2019:MDB-1602,Wheatland,"44,66","40,71",63,"893,11"
2019/05/10,6151,19,994757,10/05/2019:MDB-1602,Wheatland,"88,61","96,57",195,"1772,22"
2019/05/10,21812,19,994639,10/05/2019:MDB-1602,Wheatland,"148,49","272,91",369,"2969,71"
2019/05/10,21813,19,994641,10/05/2019:MDB-1602,Wheatland,"87,77","83,16",357,"1755,48"
2019/05/10,21813,19,994642,10/05/2019:MDB-1602,Wheatland,"139,61","240,2",339,"2792,16"
2019/05/13,3738,33,994944,13/05/2019:MKU-5802,Spring City,"0,48","0,65",3,"9,68"
2019/05/13,15967,37,994853,13/05/2019:MFU-2632,Yucca Valley,"13,1","2,4",3,"262,02"
2019/05/13,7726,37,994855,13/05/2019:MFU-2632,Yucca Valley,"6,89","1,36",3,"137,8"
2019/05/13,26973,24,995264,13/05/2019:MMA-5916,Loyce,"0,28","0,9",3,"5,57"
2019/05/13,619,23,995211,13/05/2019:MMA-4836,Kilgore,"12,71","2,97",3,"254,18"
2019/05/13,6531,20,995004,13/05/2019:MML-5482,Orkney Springs,"16,36","2,83",3,"327,29"
2019/05/13,20403,20,995001,13/05/2019:MML-5482,Holcomb Village,"8,27","1,13",3,"165,28"
2019/05/13,32804,33,994946,13/05/2019:MKU-5802,Spring City,"11,14","2,2",3,"222,74"
2019/05/13,1914,33,994940,13/05/2019:MKU-5802,Kaawaloa,"9,12","2,28",3,"182,31"
2019/05/13,1545,22,994967,13/05/2019:MMA-5926,Suwanee,"6,61","1,6",3,"132,28"
2019/05/13,21635,44,994898,13/05/2019:QJP-8860,Garden Park,"0,81","1,06",6,"16,27"
2019/05/13,3113,23,995115,13/05/2019:MMA-4836,Shavertown,"4,22","4,44",6,"84,32"
2019/05/13,31677,23,995111,13/05/2019:MMA-4836,Berkshire Heights,"4,43",6,6,"88,65"
2019/05/13,18899,24,995252,13/05/2019:MMA-5916,Banner Crest,"1,01","2,98",6,"20,22"
2019/05/13,23911,37,994865,13/05/2019:MFU-2632,Lake Harbor Estates,"31,88","5,85",9,"637,69"
2019/05/13,37165,37,994857,13/05/2019:MFU-2632,Yucca Valley,"2,69","2,19",9,"53,73"
2019/05/13,23574,23,995210,13/05/2019:MMA-4836,Kilgore,"25,42","8,25",9,"508,42"
2019/05/13,22091,23,995208,13/05/2019:MMA-4836,Kilgore,"12,57",9,9,"251,38"
2019/05/13,43252,23,995116,13/05/2019:MMA-4836,Enders,"5,47","4,91",9,"109,39"
2019/05/13,25624,44,994890,13/05/2019:QJP-8860,Garden Park,"16,19","4,52",9,"323,83"
2019/05/13,22182,44,994891,13/05/2019:QJP-8860,Lee Mont,"23,29","6,21",9,"465,73"
2019/05/13,37297,33,994955,13/05/2019:MKU-5802,Spring City,"1,4","3,4",9,"28,08"
2019/05/13,38038,33,994942,13/05/2019:MKU-5802,Spring City,"5,39","7,93",9,"107,5"
2019/05/13,7196,33,994948,13/05/2019:MKU-5802,Spring City,"4,99","5,42",9,"99,83"
2019/05/13,35417,37,994852,13/05/2019:MFU-2632,Herrings Crossroads,"6,69","9,67",15,"133,84"
2019/05/13,24561,44,994888,13/05/2019:QJP-8860,Garden Park,"10,14","6,5",15,"203,05"
2019/05/13,43263,44,994896,13/05/2019:QJP-8860,Lee Mont,"6,23","6,04",15,"124,64"
2019/05/13,1567,20,995002,13/05/2019:MML-5482,Orkney Springs,"36,47",15,15,"729,44"
2019/05/13,36856,19,995054,13/05/2019:MDB-1602,Mineola,"15,55","5,72",12,"310,91"
2019/05/13,1084,23,995110,13/05/2019:MMA-4836,Berkshire Heights,"14,4","8,99",12,"287,95"
2019/05/13,41715,19,995051,13/05/2019:MDB-1602,Mineola,"4,08","5,17",18,"81,5"
2019/05/13,9334,37,994864,13/05/2019:MFU-2632,Yucca Valley,"11,2","12,04",18,"224,2"
2019/05/13,1170,24,995258,13/05/2019:MMA-5916,Loyce,"9,51","15,85",18,"190,11"
